% Model,EMSI_model_V1_C_rate_1_T_ref_298_Permeability_1.9E-15_r_pos_7.mph
% Version,COMSOL 6.3.0.420
% Date,"Apr 11 2026, 18:16"
% Dimension,1
% Nodes,397
% Expressions,42
% Description,Line graph
% Arc length (µm),Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity,Average diffusivity
23366.141382585913,3.2081155336335714E-10,3.7589634841131086E-10,3.774314662887485E-10,3.7729677420713134E-10,3.762494285532251E-10,3.746283645810327E-10,3.72681729102621E-10,3.706200619219675E-10,3.6848216737102987E-10,3.663318372219085E-10,3.641776016965848E-10,3.6222276605903487E-10,3.600944341814849E-10,3.5803740829660255E-10,3.5603232078886877E-10,3.5410472924687803E-10,3.5223531417004335E-10,3.5041823526383387E-10,3.487038069943974E-10,3.469980662849395E-10,3.453433943438587E-10,3.4374831219962467E-10,3.4227755833080424E-10,3.407360815791237E-10,3.391831765158147E-10,3.377529619222018E-10,3.3634637842587295E-10,3.3496342231199223E-10,3.3350185306529726E-10,3.320962483400763E-10,3.308169811103135E-10,3.2969510936809914E-10,3.284794582267797E-10,3.2730305188546524E-10,3.2611818903183654E-10,3.25012034672803E-10,3.239536504632894E-10,3.2290761711891377E-10,3.219324698624409E-10,3.210927573229695E-10,3.2026014640131754E-10,3.1946262099563097E-10
23443.07163278466,3.2081155336335693E-10,3.758895281878322E-10,3.7728993004174573E-10,3.770045454056153E-10,3.758044745303736E-10,3.740504689009271E-10,3.7199412646795995E-10,3.698244625555638E-10,3.6759006536327136E-10,3.6535271083507694E-10,3.631179145518368E-10,3.6107602692624607E-10,3.589009100783348E-10,3.5678469820239377E-10,3.547196431779772E-10,3.5273583606878525E-10,3.508144686839554E-10,3.489488449597428E-10,3.4719017586483214E-10,3.454386711449979E-10,3.4374264973736717E-10,3.4210757230170393E-10,3.406027686304252E-10,3.3902245691956976E-10,3.374331518289682E-10,3.35973396368404E-10,3.3453285417528654E-10,3.331174563299253E-10,3.316206458756186E-10,3.301852502326512E-10,3.2887990996984866E-10,3.2773503816832313E-10,3.2648769580797983E-10,3.2528668536894064E-10,3.240756473869121E-10,3.2294899069574953E-10,3.218720523873383E-10,3.208059553538747E-10,3.1981190017841845E-10,3.189566571675665E-10,3.181088080685383E-10,3.172874427040928E-10
23520.001882983408,3.208115533633573E-10,3.758845324991911E-10,3.7714275737384176E-10,3.7670236709074174E-10,3.7534540063713957E-10,3.734563431594126E-10,3.7128887368025083E-10,3.690099871711312E-10,3.6667826938286703E-10,3.64353304902053E-10,3.620374366255963E-10,3.599054388262578E-10,3.576844077075671E-10,3.5550927855810073E-10,3.5338401523532334E-10,3.5134382362995184E-10,3.493703109157227E-10,3.4745587007028426E-10,3.456527149550767E-10,3.438550018823591E-10,3.4211727388825893E-10,3.4044186911490865E-10,3.3890159430803127E-10,3.3728263661622784E-10,3.3565722978715466E-10,3.3416715257671994E-10,3.326919051382823E-10,3.3124357375163317E-10,3.29710929024494E-10,3.282454515211135E-10,3.269138509776989E-10,3.257457840404909E-10,3.244662206046511E-10,3.2323858221021713E-10,3.2200213809412484E-10,3.2085505932153316E-10,3.197597981594665E-10,3.1867355902182355E-10,3.1766050410792685E-10,3.167892383457068E-10,3.1592565862766933E-10,3.1508004023171556E-10
23596.932133182152,3.2081155336335693E-10,3.7588125346870134E-10,3.7698968524609373E-10,3.7638960770252823E-10,3.7487188123656933E-10,3.728457270974343E-10,3.705655823131556E-10,3.681763484368117E-10,3.657465315710438E-10,3.6333337127492706E-10,3.609359063183262E-10,3.5871161204555803E-10,3.564447953234654E-10,3.5421078937339747E-10,3.5202501291096756E-10,3.499282582915022E-10,3.4790235213335586E-10,3.4593878642785416E-10,3.44090853783891E-10,3.422464877150328E-10,3.4046664298132776E-10,3.3875054952983934E-10,3.371733320883226E-10,3.355158805031751E-10,3.338547095500623E-10,3.3233333670299386E-10,3.3082263550408134E-10,3.2934086415783687E-10,3.277717594680238E-10,3.262758827817861E-10,3.2491775824102224E-10,3.23726249906347E-10,3.224140554460837E-10,3.2115746809682027E-10,3.1989653883268835E-10,3.1872907595075277E-10,3.176156620865197E-10,3.165091606506151E-10,3.1547699948646183E-10,3.14589262279765E-10,3.137093966409301E-10,3.1283932720938077E-10
23673.862383380896,3.2081155336335693E-10,3.7587955607786755E-10,3.7683037624855086E-10,3.7606561885017015E-10,3.7438348022337583E-10,3.722182488378907E-10,3.69823747003789E-10,3.673231309793688E-10,3.647944717559078E-10,3.6229253434014005E-10,3.598129463913255E-10,3.5749487818284523E-10,3.55181766438848E-10,3.528887485332523E-10,3.5064211078672066E-10,3.484886192358751E-10,3.4641003470507687E-10,3.4439700436705325E-10,3.425039604933758E-10,3.4061249845398144E-10,3.387900853132218E-10,3.3703292034855055E-10,3.354172002366513E-10,3.337214105567345E-10,3.3202487600097225E-10,3.304710317585678E-10,3.2892410858684944E-10,3.274083584849159E-10,3.2580213366964826E-10,3.242755023729053E-10,3.2289052884875287E-10,3.21675288811092E-10,3.2033014152838526E-10,3.190419814113856E-10,3.1775764950469073E-10,3.165698100866471E-10,3.154383681337423E-10,3.1431144748692916E-10,3.1326005327412306E-10,3.1235540651853465E-10,3.1145863249984075E-10,3.10564067497709E-10
23750.792633579647,3.2081155336335693E-10,3.758793634564778E-10,3.766645943993218E-10,3.7572990044381313E-10,3.738798884946899E-10,3.715736576305198E-10,3.690630081388232E-10,3.6645005826069955E-10,3.6382184843790716E-10,3.612305603410023E-10,3.586683284078169E-10,3.562556126401125E-10,3.538951672311679E-10,3.515428612817802E-10,3.492349862867684E-10,3.470245928932678E-10,3.448930238511078E-10,3.4283017134962523E-10,3.408916610939284E-10,3.3895266883748916E-10,3.3708721225456353E-10,3.3528858560027653E-10,3.336327376371054E-10,3.3189878007016126E-10,3.3016734919147514E-10,3.285796931373116E-10,3.269957738653602E-10,3.2544548655497464E-10,3.2380146201660243E-10,3.222436975669748E-10,3.2083150670465557E-10,3.1959221594669645E-10,3.182138815532201E-10,3.1689128008918624E-10,3.1558476932958594E-10,3.1437654395230035E-10,3.132271727465784E-10,3.1207965194552054E-10,3.1100889239683277E-10,3.1008691711678923E-10,3.0917256923740276E-10,3.082535952168182E-10
23827.72288377839,3.2081155336335714E-10,3.7588065123578664E-10,3.764922873819514E-10,3.753822876995652E-10,3.7336112856809924E-10,3.709120579680965E-10,3.6828347724207746E-10,3.6555733642894556E-10,3.628289393319656E-10,3.6014777616692913E-10,3.5750243396444194E-10,3.5499460141552213E-10,3.525855643744301E-10,3.501736637052592E-10,3.4780421272021613E-10,3.455368037983309E-10,3.4335197681098577E-10,3.412389888801756E-10,3.392547046862345E-10,3.3726780893394517E-10,3.3535888409726917E-10,3.335184517898448E-10,3.3182091177833597E-10,3.3004900224604197E-10,3.2828323537135727E-10,3.266604146639722E-10,3.250387951473565E-10,3.2345345795145067E-10,3.217710120890145E-10,3.2018178208648725E-10,3.1874203662307746E-10,3.17478415531483E-10,3.1606676977132795E-10,3.1470682589874907E-10,3.133794499274649E-10,3.1215087190252756E-10,3.109837094072519E-10,3.0981544777579086E-10,3.087252374895773E-10,3.0778558670708986E-10,3.068530526245717E-10,3.0590985588334086E-10
23904.653133977135,3.2081155336335714E-10,3.758832036378329E-10,3.7631317643868975E-10,3.750223152284782E-10,3.7282695296969535E-10,3.7023325991026043E-10,3.6748492847829884E-10,3.646448191970787E-10,3.61815635701256E-10,3.590440822908E-10,3.5631516789168273E-10,3.5371219828638864E-10,3.512529715514427E-10,3.4878102462033555E-10,3.463496344855076E-10,3.4402508690115726E-10,3.4178669658002346E-10,3.396232239530245E-10,3.3759282220735847E-10,3.3555765109813474E-10,3.336048050241034E-10,3.317221966842059E-10,3.299814402891767E-10,3.281717531384891E-10,3.263722072480054E-10,3.2471281201815197E-10,3.230528298825902E-10,3.21431927451617E-10,3.197104447464673E-10,3.1808938941649134E-10,3.1662171265864494E-10,3.153334580453668E-10,3.138884316170387E-10,3.1248819630130017E-10,3.1114132099069334E-10,3.0989238687587464E-10,3.0870752340902754E-10,3.075183424228068E-10,3.0640856203962005E-10,3.054509063471941E-10,3.0449956946377043E-10,3.0353247202027266E-10
23981.58338417588,3.2081155336335714E-10,3.7588646996601557E-10,3.761266164155475E-10,3.746490879396695E-10,3.722767611960972E-10,3.6953672940620303E-10,3.6666676676861053E-10,3.6371201182961457E-10,3.6078147265396867E-10,3.5791901468236E-10,3.551060473498051E-10,3.5240848069091913E-10,3.4989698535289754E-10,3.473643044250577E-10,3.448705538441061E-10,3.4248870156050727E-10,3.401963726324659E-10,3.3798198002545135E-10,3.359050223453116E-10,3.338211749777537E-10,3.318238732465164E-10,3.298986491945738E-10,3.281131805074303E-10,3.262657983869746E-10,3.24432958655282E-10,3.2273548965491853E-10,3.210365202012971E-10,3.1937951309860893E-10,3.176183714656446E-10,3.1596506964009455E-10,3.1446900757756346E-10,3.131557570395402E-10,3.1167731861909554E-10,3.1023378716414543E-10,3.088688260894772E-10,3.075994450844987E-10,3.0639686128691847E-10,3.0518650055007927E-10,3.0405695153849544E-10,3.030809537899041E-10,3.021101550982741E-10,3.011196748541262E-10
24058.513634374627,3.2081155336335693E-10,3.7588982516411473E-10,3.7593188005537014E-10,3.7426161704863305E-10,3.7170988507987215E-10,3.6882187283153806E-10,3.658283376092103E-10,3.627583689062297E-10,3.5972593838204534E-10,3.5677206807024566E-10,3.538745493232798E-10,3.510835195921833E-10,3.485171662426675E-10,3.4592281653457447E-10,3.433662240653745E-10,3.40926861011671E-10,3.3858014661609436E-10,3.363143095506653E-10,3.34190258373293E-10,3.3205730469276375E-10,3.3001492761395763E-10,3.2804657805237475E-10,3.262149305298685E-10,3.243298434640446E-10,3.224641140967138E-10,3.207269873522752E-10,3.189884442384693E-10,3.1729477185972225E-10,3.1549334979722825E-10,3.1380731598131203E-10,3.122823386894662E-10,3.1094366845012867E-10,3.094318289793474E-10,3.07941943551498E-10,3.065603602501355E-10,3.0527035099634425E-10,3.0404991286502464E-10,3.0281802706026086E-10,3.0166842679755603E-10,3.0067374264984406E-10,2.996827772166203E-10,2.9866963974021205E-10
24135.44388457337,3.2081155336335714E-10,3.758926345962797E-10,3.757282475786719E-10,3.7385894740935404E-10,3.711256821028482E-10,3.6808812247473023E-10,3.6496902761892044E-10,3.617833831711159E-10,3.5864855728903005E-10,3.556027796069147E-10,3.5262019505388343E-10,3.497373761217222E-10,3.4711312049952485E-10,3.444559389962323E-10,3.418359679139969E-10,3.3933885334198523E-10,3.369372413869649E-10,3.3461935230025976E-10,3.324475782534399E-10,3.302650598242437E-10,3.2817691112321985E-10,3.261648619200594E-10,3.2428560540691E-10,3.223627165786408E-10,3.2046441236539404E-10,3.186859838803033E-10,3.1690732123875523E-10,3.151764080882235E-10,3.1333409433315386E-10,3.1161478615634746E-10,3.1006030112765196E-10,3.086957347840404E-10,3.071505442095995E-10,3.056112311690326E-10,3.0421452575558164E-10,3.029036266784347E-10,3.0166508849725747E-10,3.0041125670262417E-10,2.992412472857032E-10,2.9822752968769814E-10,2.972156557509877E-10,2.9618078527797806E-10
24209.924303330878,3.2081155336335693E-10,3.758945697438988E-10,3.7552236728970847E-10,3.7345426885628067E-10,3.705434395685616E-10,3.6735967770905994E-10,3.641171627170513E-10,3.6081917876157007E-10,3.5758479279061354E-10,3.544496157673558E-10,3.5138422336190066E-10,3.484144066631673E-10,3.4573107693936815E-10,3.430119042165428E-10,3.403300923054912E-10,3.3777687193903136E-10,3.3532164886686146E-10,3.3295280362976116E-10,3.3073424267818844E-10,3.285033486915031E-10,3.263702539965902E-10,3.243153854046799E-10,3.2238877075950153E-10,3.204292193186171E-10,3.184997174227456E-10,3.1667979927767515E-10,3.148618624959105E-10,3.1309440647202987E-10,3.1121200558554703E-10,3.094600120571649E-10,3.0787644365036737E-10,3.064864021368763E-10,3.0490906508352085E-10,3.033190485773077E-10,3.019092022805506E-10,3.005778839922579E-10,2.993216051770682E-10,2.9804617304931615E-10,2.9685610501489314E-10,2.958237037416458E-10,2.9479096033638557E-10,2.9373606072465327E-10
24284.40472208839,3.208115533633568E-10,3.7589530227882873E-10,3.753074402346899E-10,3.730343379917376E-10,3.699443861551412E-10,3.666130701902463E-10,3.6324531219121417E-10,3.598347236681067E-10,3.5650039915111777E-10,3.532754486779124E-10,3.501268187849901E-10,3.4707211391143257E-10,3.4432658065104507E-10,3.415441843195382E-10,3.3880005764548867E-10,3.361905509560526E-10,3.336812818337957E-10,3.31260927049801E-10,3.289949943185786E-10,3.267153666736722E-10,3.245367005853859E-10,3.2243851648335066E-10,3.204633547615285E-10,3.184670905296737E-10,3.165067930958837E-10,3.146439272900693E-10,3.12786370026322E-10,3.109819544802796E-10,3.090590575645972E-10,3.0727396151757163E-10,3.0566082947485196E-10,3.042449495594608E-10,3.026356993537357E-10,3.009921244727437E-10,2.995707412271919E-10,2.982188790891125E-10,2.969446674908311E-10,2.956473283800728E-10,2.9443696683899987E-10,2.933856934037827E-10,2.92331541003908E-10,2.912577518909476E-10
24358.8851408459,3.2081155336335693E-10,3.7589372328323635E-10,3.7508231203736634E-10,3.725979120565567E-10,3.6932757037786565E-10,3.658474450662815E-10,3.6235266456565685E-10,3.588293113519265E-10,3.5539471946072915E-10,3.5207966090832116E-10,3.4884736882364847E-10,3.457101997839759E-10,3.428991081893978E-10,3.400520805864545E-10,3.372451136380868E-10,3.345790897461365E-10,3.3201527963506215E-10,3.295427868417143E-10,3.2722878904636033E-10,3.2490001343351767E-10,3.226750428505562E-10,3.20532948136816E-10,3.185081089631844E-10,3.164749274131816E-10,3.1448403306326006E-10,3.1257679939109145E-10,3.106793533599459E-10,3.088375982366003E-10,3.068738647679553E-10,3.0505524427358016E-10,3.0341202649215216E-10,3.0196989671613713E-10,3.003289414515511E-10,2.986291539865796E-10,2.971977546959846E-10,2.95825134781868E-10,2.945326818087831E-10,2.932130592115442E-10,2.9198210670525E-10,2.909117464052337E-10,2.898356084550477E-10,2.887442283315849E-10
24433.365559603408,3.2081155336335693E-10,3.758889435225242E-10,3.7484620920707767E-10,3.721446874439918E-10,3.68692787846505E-10,3.650627790461923E-10,3.6143940563503853E-10,3.5780323136104315E-10,3.542681317784825E-10,3.508627189697118E-10,3.4754642413160667E-10,3.443291143924997E-10,3.414493493199357E-10,3.385363094265481E-10,3.3566601068526697E-10,3.329432398503788E-10,3.3032436565247444E-10,3.277990933535469E-10,3.254362970777315E-10,3.2305790443371344E-10,3.207858438981557E-10,3.185991749256435E-10,3.1652369086282647E-10,3.144532029949505E-10,3.124315228173339E-10,3.104787692936439E-10,3.085412919820329E-10,3.066619010732304E-10,3.0465710393881954E-10,3.028045676915936E-10,3.0113078125809636E-10,2.996619792770046E-10,2.979893994685557E-10,2.962315096179743E-10,2.9479124698943507E-10,2.933975368704286E-10,2.920864242397895E-10,2.907440968299885E-10,2.8949216107460347E-10,2.8840245268238394E-10,2.8730367767968976E-10,2.861960276884598E-10
24507.845978360914,3.2081155336335693E-10,3.758797735505058E-10,3.7459798636284334E-10,3.716737174982556E-10,3.6803929021826716E-10,3.642584677035892E-10,3.605050562573076E-10,3.567561114738183E-10,3.5312034031718306E-10,3.496243932251711E-10,3.462238054362888E-10,3.429288011778578E-10,3.39977240790705E-10,3.3699674564818044E-10,3.3406261922122354E-10,3.3128285403831953E-10,3.286083619450859E-10,3.260296356795988E-10,3.236172455366961E-10,3.2118872298690084E-10,3.188687171871511E-10,3.166367388630929E-10,3.145097539185535E-10,3.1240141645872605E-10,3.1034849833290056E-10,3.083492167282118E-10,3.0637166278324806E-10,3.044544078268271E-10,3.024084098850272E-10,3.005215877393725E-10,2.988167495576051E-10,2.973208316882561E-10,2.9561664553778274E-10,2.9379921230084243E-10,2.9235103937337807E-10,2.9093581363737085E-10,2.896055267386774E-10,2.8824002652875234E-10,2.869666502527451E-10,2.858573002122021E-10,2.847351932950433E-10,2.836126790941326E-10
24582.326397118424,3.2081155336335693E-10,3.7586522845604796E-10,3.743366964972367E-10,3.7118420559329635E-10,3.673664751272283E-10,3.6343403728723053E-10,3.5954924854055803E-10,3.5568768212028326E-10,3.5195114289462976E-10,3.483645397732173E-10,3.4487941097921477E-10,3.4150928241802785E-10,3.384827803510573E-10,3.354333156893293E-10,3.3243485001515804E-10,3.295978228287461E-10,3.268671267842901E-10,3.242342325661058E-10,3.21771392629986E-10,3.1929217860586673E-10,3.169233032805495E-10,3.146452088535912E-10,3.1246596091691735E-10,3.1031909084649337E-10,3.082342550812176E-10,3.061875613231216E-10,3.041699779089556E-10,3.0221469751747096E-10,3.001274459720671E-10,2.9820598916539557E-10,2.9646961936449955E-10,2.949461256684297E-10,2.93210297821888E-10,2.9133226945670865E-10,2.898769781689042E-10,2.8843973680663034E-10,2.8708968142754583E-10,2.8570050565123597E-10,2.844051850513961E-10,2.832758757627014E-10,2.8212971055425944E-10,2.8099382136824037E-10
24656.806815875934,3.2081155336335714E-10,3.758451371545203E-10,3.740622304350363E-10,3.7067601121168985E-10,3.666744120865851E-10,3.625896706548199E-10,3.585722278151311E-10,3.545983251665033E-10,3.507610122424216E-10,3.4708370156289143E-10,3.4351383009170743E-10,3.4007145145207394E-10,3.369666489839956E-10,3.3384655427091344E-10,3.3078323274452544E-10,3.2788870531186964E-10,3.251012330579611E-10,3.2241346214669776E-10,3.198992737521534E-10,3.173688037380645E-10,3.14950086611353E-10,3.126250537125302E-10,3.1039291580140237E-10,3.0820683463923487E-10,3.0608943924379687E-10,3.0399464502963536E-10,3.0193735051168977E-10,2.999441316910613E-10,2.978158163410848E-10,2.958595406178043E-10,2.9409130423710444E-10,2.925399082695285E-10,2.9077255486191696E-10,2.8883304361506835E-10,2.8737168171842734E-10,2.8591214016785714E-10,2.8454188669275523E-10,2.8312873201893416E-10,2.8181114300411354E-10,2.8066173784934146E-10,2.79490968143992E-10,2.7834357248549015E-10
24731.28723463344,3.2081155336335693E-10,3.7581782775428813E-10,3.737730118823233E-10,3.701481263222937E-10,3.6596227867436264E-10,3.6172475741338335E-10,3.5757360656207746E-10,3.5348777737440846E-10,3.495497890122355E-10,3.457817882046049E-10,3.4212701565281934E-10,3.3861525982810824E-10,3.35428801374235E-10,3.322362962307086E-10,3.2910750291539067E-10,3.2615509713018E-10,3.2331011150897065E-10,3.205666170250047E-10,3.179999673072931E-10,3.154175255538101E-10,3.129477525439663E-10,3.105747056464591E-10,3.0828911885311463E-10,3.06062692341457E-10,3.039113204501606E-10,3.017678586969001E-10,2.9967118613491544E-10,2.9764009686833876E-10,2.95470938076753E-10,2.934796001025431E-10,2.9167899265862825E-10,2.9009918139471655E-10,2.883000905932507E-10,2.862990557786196E-10,2.8483197402307436E-10,2.833493856873377E-10,2.819581591680051E-10,2.805204526596424E-10,2.791799782172315E-10,2.7801014277213903E-10,2.768139683637467E-10,2.7565694512567846E-10
24805.76765339095,3.2081155336335693E-10,3.7577977916685425E-10,3.7346564298240835E-10,3.6959840208929957E-10,3.652276999867124E-10,3.6083710930001833E-10,3.5655158777235264E-10,3.5235419066279054E-10,3.483156920070442E-10,3.4445712024664397E-10,3.407174492228565E-10,3.3713827084998865E-10,3.338678930816602E-10,3.306017968928593E-10,3.2740705824219497E-10,3.2439636139985585E-10,3.214931329992651E-10,3.1869313771999507E-10,3.1607302421772295E-10,3.1343793972015837E-10,3.1091599931252907E-10,3.0849385066487364E-10,3.061542827068176E-10,3.038860505531253E-10,3.016984161029497E-10,2.995057597960458E-10,2.9736960642203527E-10,2.9530034645814084E-10,2.930903010997842E-10,2.910634780916033E-10,2.892297635837869E-10,2.876207451902317E-10,2.8578914275188917E-10,2.8372773255650475E-10,2.8225385485553677E-10,2.8074670802368996E-10,2.793332263924605E-10,2.7786991225683213E-10,2.7650544765027395E-10,2.7531439922747794E-10,2.740915589652635E-10,2.7292582217939944E-10
24880.24807214846,3.2081155336335693E-10,3.757290052550122E-10,3.731382408998813E-10,3.690256878049749E-10,3.644694801132579E-10,3.599256968300005E-10,3.5550540614535874E-10,3.511968434447166E-10,3.4705808897279296E-10,3.431091586422488E-10,3.3928470881801963E-10,3.3563972581928027E-10,3.3228365857170536E-10,3.289430595621335E-10,3.256819854472234E-10,3.226125838897484E-10,3.196504005859779E-10,3.1679317520296353E-10,3.141186363485345E-10,3.114302746667536E-10,3.088550915059075E-10,3.0638275056852855E-10,3.039887633406351E-10,3.0167709392858694E-10,2.9945044205301216E-10,2.972081929915129E-10,2.9503234089476245E-10,2.929245285680568E-10,2.90673528656919E-10,2.88610788753493E-10,2.86743178729666E-10,2.851040811385559E-10,2.8323897683277786E-10,2.8111906989989533E-10,2.796366680103327E-10,2.781031330880367E-10,2.7666592686841016E-10,2.751757876559438E-10,2.7378605588776564E-10,2.725728757772648E-10,2.713219644973549E-10,2.7014811107804883E-10
24954.728490905967,3.2081155336335693E-10,3.756637818780658E-10,3.727891680457013E-10,3.6842899832522554E-10,3.6368659474239796E-10,3.5898964287893953E-10,3.5443440887511733E-10,3.5001512107477596E-10,3.457764404507411E-10,3.4173743502906444E-10,3.378284107134227E-10,3.3411896668843225E-10,3.306758181868604E-10,3.2725999533264716E-10,3.239322407563501E-10,3.2080369025939507E-10,3.1778182869036464E-10,3.148666528355192E-10,3.1213672996865283E-10,3.0939446027614574E-10,3.067649481007106E-10,3.042412875158851E-10,3.0179250957001576E-10,2.9943558077477754E-10,2.9716670017407044E-10,2.9487456000422465E-10,2.926586929631498E-10,2.905118678140198E-10,2.882198146397471E-10,2.861207086637942E-10,2.842183446517116E-10,2.825482064032668E-10,2.806484052026622E-10,2.784725172524918E-10,2.7697928282731466E-10,2.754172267652736E-10,2.739546500794968E-10,2.7243630125128785E-10,2.7101986194283964E-10,2.6978350350105337E-10,2.685029780754843E-10,2.6732135252735997E-10
25023.597009161356,3.2081155336335693E-10,3.755897767529627E-10,3.7244636399818965E-10,3.6785562416042627E-10,3.62940416198556E-10,3.581019869999361E-10,3.534220067187167E-10,3.489008018933658E-10,3.445701211795051E-10,3.404481841051765E-10,3.364612546922464E-10,3.3269331011904745E-10,3.291687039066054E-10,3.256828668029802E-10,3.222932496415474E-10,3.191096832096167E-10,3.160320771882866E-10,3.1306277108921555E-10,3.102808818497124E-10,3.074883029694294E-10,3.0480768978620065E-10,3.0223566251743267E-10,2.9973602629702227E-10,2.9733565354669884E-10,2.950247698914057E-10,2.9268641652449486E-10,2.904333297527164E-10,2.8825011650158413E-10,2.859201528525713E-10,2.8378717375931685E-10,2.8185203774519395E-10,2.8015244564087503E-10,2.782195590893107E-10,2.759945515383313E-10,2.744891210352108E-10,2.7289883736050194E-10,2.7141144601586033E-10,2.698659063589616E-10,2.6842361739133936E-10,2.6716503732273125E-10,2.6585591317912763E-10,2.646674303285342E-10
25092.46552741674,3.2081155336335693E-10,3.7550205055970207E-10,3.720837247077305E-10,3.6726112047470014E-10,3.621724062028257E-10,3.571927142500155E-10,3.523881305359407E-10,3.4776549782462226E-10,3.4334326315808735E-10,3.3913879643028957E-10,3.350743080253748E-10,3.3124890799722195E-10,3.276420649456413E-10,3.240858294711151E-10,3.2063415338298604E-10,3.173952333965174E-10,3.142612942433776E-10,3.1123729435184345E-10,3.0840269047113383E-10,3.0555931820521514E-10,3.0282673905511333E-10,3.0020543087243716E-10,2.976547448931487E-10,2.9520928608694317E-10,2.928533420024419E-10,2.90468740811513E-10,2.8817813743302505E-10,2.8595819255923784E-10,2.8359034624505704E-10,2.814232881424041E-10,2.794547961459226E-10,2.777250688408229E-10,2.7575813839834225E-10,2.7348684895962086E-10,2.719670114945718E-10,2.70346668489233E-10,2.6883314757897016E-10,2.6725935032181665E-10,2.657901057476504E-10,2.6450856844836627E-10,2.631697114602492E-10,2.6197465338378057E-10
25161.334045672134,3.208115533633568E-10,3.7539916958117317E-10,3.716998889620016E-10,3.6664467707836856E-10,3.6138165913129197E-10,3.56261034017071E-10,3.5133217477596623E-10,3.466086289871735E-10,3.4209534827309876E-10,3.378088125056579E-10,3.3366718857780965E-10,3.2978516598939117E-10,3.260956710083613E-10,3.224688803042649E-10,3.1895504801613585E-10,3.1566046639876555E-10,3.1246963553203935E-10,3.0939040867627493E-10,3.065024029887179E-10,3.036077850392575E-10,3.0082244477109843E-10,2.9815100560935064E-10,2.955491526744853E-10,2.930569125964317E-10,2.9065260929664447E-10,2.882218388149255E-10,2.8589329132199406E-10,2.836361519979662E-10,2.8123034411201097E-10,2.790289467734514E-10,2.770264867591398E-10,2.7526592434844515E-10,2.7326393758217384E-10,2.7094968947306594E-10,2.694128935107911E-10,2.6776049688242986E-10,2.662193827664452E-10,2.646161136587798E-10,2.6311864440349683E-10,2.6181325899571893E-10,2.604434050872531E-10,2.592417406752434E-10
25230.202563927516,3.2081155336335693E-10,3.7527907911697943E-10,3.7129311937381617E-10,3.6600533037008256E-10,3.6056725170575895E-10,3.553061410412761E-10,3.502535065947751E-10,3.4542952742121485E-10,3.4082571088057664E-10,3.3645757995520095E-10,3.322393325601883E-10,3.283009169421967E-10,3.2452916268429466E-10,3.208322451431427E-10,3.172564944263638E-10,3.139061701159186E-10,3.106581817856433E-10,3.0752346715051575E-10,3.045816984188678E-10,3.016356920338164E-10,2.987972279481564E-10,2.960752069697512E-10,2.9342232221217244E-10,2.908819330360166E-10,2.884261196768888E-10,2.859494044047011E-10,2.835823440427225E-10,2.812872789256658E-10,2.788431769394436E-10,2.7660698398019503E-10,2.7456986983444766E-10,2.727776916482629E-10,2.707395853604616E-10,2.6838613576707983E-10,2.6682930766413803E-10,2.6514260561823887E-10,2.6357212298316565E-10,2.6193787656556537E-10,2.604105483737161E-10,2.590800395278697E-10,2.576776016699006E-10,2.5646854968337764E-10
25299.071082182905,3.208115533633568E-10,3.751400641646495E-10,3.7086191419476826E-10,3.65342212898552E-10,3.597283207814757E-10,3.5432729984509913E-10,3.491515661329834E-10,3.442276450190266E-10,3.395338434547298E-10,3.3508463452606233E-10,3.307903606718598E-10,3.267954269245274E-10,3.2294234043329303E-10,3.1917608991295344E-10,3.155388610980133E-10,3.1213284288265684E-10,3.088275810711905E-10,3.0563726303445556E-10,3.026415549320091E-10,2.9964417621334807E-10,2.9675246292973113E-10,2.9397962576735486E-10,2.912759998202354E-10,2.8868622429298965E-10,2.861757230579312E-10,2.836534173305031E-10,2.8124717353123796E-10,2.7891329667884905E-10,2.7643042656978157E-10,2.741588805740616E-10,2.720863938442076E-10,2.7026178936171106E-10,2.6818646336427743E-10,2.657979805720167E-10,2.6421768008146793E-10,2.624942515560806E-10,2.6089243098294284E-10,2.592255243924772E-10,2.576664820154295E-10,2.5630934771188067E-10,2.5487255544072636E-10,2.5365488133511756E-10
